pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_dens,st_denserr1,st_denserr2,st_denslim,ra,dec,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2
TOI-125 b,TOI-125,1,1,3,Transit,Published Confirmed,0,4.65382000000,0.00033000000,-0.00031000000,0,0.0518600000,0.0008600000,-0.0007700000,0,2.72600000,0.07500000,-0.07500000,0,9.50000000,0.88000000,-0.88000000,0,Mass,2.570000,0.330000,-0.330000,0,0.194000,0.041000,-0.036000,0,185.0000,9.0000,-9.0000,0,1037.00,11.00,-11.00,0,88.92000,0.71000,-0.60000,0,5320.00,39.00,-39.00,0,0.848000,0.011000,-0.011000,0,0.859000,0.044000,-0.038000,0,-0.0200,0.0300,-0.0300,0,[Fe/H],-0.28483,0.01319,-0.01360,0,4.516000,0.024000,-0.024000,0,1.990000,0.130000,-0.110000,0,23.5934253,-66.6763495,11.7220000,0.1230000,-0.1230000,11.0230000,0.0080000,-0.0080000,10.7180000,0.0004110,-0.0004110,10.1985000,0.0060000,-0.0060000
TOI-125 c,TOI-125,1,1,3,Transit,Published Confirmed,0,9.15059000000,0.00070000000,-0.00082000000,0,0.0814000000,0.0013000000,-0.0013000000,0,2.75900000,0.10000000,-0.10000000,0,6.63000000,0.99000000,-0.99000000,0,Mass,1.730000,0.330000,-0.330000,0,0.066000,0.070000,-0.047000,0,77.5900,3.3100,-3.3100,0,827.80,8.60,-8.60,0,88.54000,0.41000,-0.19000,0,5320.00,39.00,-39.00,0,0.848000,0.011000,-0.011000,0,0.859000,0.044000,-0.038000,0,-0.0200,0.0300,-0.0300,0,[Fe/H],-0.28483,0.01319,-0.01360,0,4.516000,0.024000,-0.024000,0,1.990000,0.130000,-0.110000,0,23.5934253,-66.6763495,11.7220000,0.1230000,-0.1230000,11.0230000,0.0080000,-0.0080000,10.7180000,0.0004110,-0.0004110,10.1985000,0.0060000,-0.0060000
TOI-125 d,TOI-125,1,1,3,Transit,Published Confirmed,0,19.98000000000,0.00500000000,-0.00560000000,0,0.1370000000,0.0022000000,-0.0022000000,0,2.93000000,0.17000000,-0.17000000,0,13.60000000,1.20000000,-1.20000000,0,Mass,2.980000,0.650000,-0.520000,0,0.168000,0.088000,-0.062000,0,26.7000,1.4000,-1.4000,0,638.10,6.60,-6.60,0,88.79500,0.18000,-0.10000,0,5320.00,39.00,-39.00,0,0.848000,0.011000,-0.011000,0,0.859000,0.044000,-0.038000,0,-0.0200,0.0300,-0.0300,0,[Fe/H],-0.28483,0.01319,-0.01360,0,4.516000,0.024000,-0.024000,0,1.990000,0.130000,-0.110000,0,23.5934253,-66.6763495,11.7220000,0.1230000,-0.1230000,11.0230000,0.0080000,-0.0080000,10.7180000,0.0004110,-0.0004110,10.1985000,0.0060000,-0.0060000
TOI-1260 b,TOI-1260,1,1,3,Transit,Published Confirmed,0,3.12746300000,0.00000500000,-0.00000500000,0,0.0367000000,0.0011000000,-0.0011000000,0,2.41000000,0.05000000,-0.05000000,0,8.56000000,1.54000000,-1.54000000,0,Mass,3.350000,0.640000,-0.640000,0,0.000000,,,0,95.5800,0.0700,-0.0700,0,871.00,24.00,-24.00,0,89.03000,0.61000,-0.61000,0,4227.00,85.00,-85.00,0,0.672000,0.010000,-0.010000,0,0.679000,0.095000,-0.057000,0,-0.1000,0.0700,-0.0700,0,[Fe/H],-0.88941,0.01326,-0.01368,0,4.570000,0.050000,-0.050000,0,3.430000,0.080000,-0.080000,0,157.1440712,65.8541986,13.3410000,0.0740000,-0.0740000,11.9220000,0.0340000,-0.0340000,11.5743000,0.0005360,-0.0005360,10.8116000,0.0060000,-0.0060000
TOI-1260 c,TOI-1260,1,1,3,Transit,Published Confirmed,0,7.49313400000,0.00002000000,-0.00002000000,0,0.0657000000,0.0020000000,-0.0020000000,0,2.76000000,0.07000000,-0.07000000,0,13.20000000,4.23000000,-4.23000000,0,Mass,3.450000,1.140000,-1.140000,0,0.000000,,,0,29.8100,0.0500,-0.0500,0,651.00,18.00,-18.00,0,87.97000,0.11000,-0.11000,0,4227.00,85.00,-85.00,0,0.672000,0.010000,-0.010000,0,0.679000,0.095000,-0.057000,0,-0.1000,0.0700,-0.0700,0,[Fe/H],-0.88941,0.01326,-0.01368,0,4.570000,0.050000,-0.050000,0,3.430000,0.080000,-0.080000,0,157.1440712,65.8541986,13.3410000,0.0740000,-0.0740000,11.9220000,0.0340000,-0.0340000,11.5743000,0.0005360,-0.0005360,10.8116000,0.0060000,-0.0060000
TOI-1260 d,TOI-1260,1,1,3,Transit,Published Confirmed,0,16.60816400000,0.00008300000,-0.00008300000,0,0.1116000000,0.0033000000,-0.0033000000,0,3.12000000,0.08000000,-0.08000000,0,11.84000000,7.79000000,-7.79000000,0,Mass,2.140000,1.420000,-1.420000,0,0.000000,,,0,10.3200,0.0700,-0.0700,0,499.00,14.00,-14.00,0,89.14000,0.10000,-0.10000,0,4227.00,85.00,-85.00,0,0.672000,0.010000,-0.010000,0,0.679000,0.095000,-0.057000,0,-0.1000,0.0700,-0.0700,0,[Fe/H],-0.88941,0.01326,-0.01368,0,4.570000,0.050000,-0.050000,0,3.430000,0.080000,-0.080000,0,157.1440712,65.8541986,13.3410000,0.0740000,-0.0740000,11.9220000,0.0340000,-0.0340000,11.5743000,0.0005360,-0.0005360,10.8116000,0.0060000,-0.0060000
TOI-132 b,TOI-132,1,1,1,Transit,Published Confirmed,0,2.10970190000,0.00001200000,-0.00001100000,0,0.0260000000,0.0020000000,-0.0030000000,0,3.42000000,0.13000000,-0.14000000,0,22.40000000,1.90000000,-1.92000000,0,Mass,3.080000,0.440000,-0.460000,0,0.059000,0.050000,-0.037000,0,860.0000,,,0,1395.00,52.00,-72.00,0,85.03000,1.30000,-1.84000,0,5397.00,46.00,-46.00,0,0.900000,0.020000,-0.020000,0,0.970000,0.060000,-0.060000,0,0.1600,0.1000,-0.1000,0,[Fe/H],-0.22185,0.03476,-0.03779,0,4.480000,0.230000,-0.230000,0,1.890000,0.150000,-0.150000,0,338.3996623,-43.4368720,12.0670000,0.1670000,-0.1670000,11.1970000,0.0130000,-0.0130000,11.3208000,0.0007020,-0.0007020,10.8061000,0.0060000,-0.0060000
TOI-1420 b,TOI-1420,1,1,1,Transit,Published Confirmed,0,6.95610630000,0.00000170000,-0.00000170000,0,0.0710000000,0.0012000000,-0.0012000000,0,11.89000000,0.33000000,-0.33000000,0,25.10000000,3.80000000,-3.80000000,0,Mass,0.082000,0.015000,-0.015000,0,0.170000,,,1,139.0000,10.0000,-10.0000,0,957.00,17.00,-17.00,0,88.58000,0.13000,-0.13000,0,5510.00,110.00,-110.00,0,0.923000,0.024000,-0.024000,0,0.987000,0.048000,-0.048000,0,0.2800,0.0740,-0.0740,0,[Fe/H],-0.15181,0.03490,-0.03796,0,4.502000,0.029000,-0.029000,0,1.770000,0.160000,-0.160000,0,322.9418092,66.3490054,12.5440000,0.2920000,-0.2920000,11.6550000,0.0220000,-0.0220000,11.7380000,0.0002270,-0.0002270,11.2287000,0.0060000,-0.0060000
TOI-1431 b,TOI-1431,1,1,1,Transit,Published Confirmed,0,2.65023700000,0.00000300000,-0.00000300000,0,0.0460000000,0.0020000000,-0.0020000000,0,16.70138124,0.56044903,-0.56044903,0,991.62462984,57.20911326,-57.20911326,0,Mass,1.170000,0.180000,-0.160000,0,0.002200,0.003000,-0.001600,0,5300.0000,500.0000,-470.0000,0,2370.00,70.00,-70.00,0,80.13000,0.13000,-0.13000,0,7690.00,400.00,-250.00,0,1.920000,0.070000,-0.070000,0,1.900000,0.100000,-0.080000,0,0.0900,0.0300,-0.0300,0,[Fe/H],1.06819,0.07794,-0.04700,0,4.150000,0.040000,-0.040000,0,0.370000,0.010000,-0.010000,0,316.2036922,55.5880221,8.3060000,0.0270000,-0.0270000,8.0300000,0.0300000,-0.0300000,7.9756100,0.0002520,-0.0002520,7.7982400,0.0061000,-0.0061000
TOI-1438 b,TOI-1438,1,1,2,Transit,Published Confirmed,0,5.13967000000,0.00000300000,-0.00000300000,0,0.0553000000,0.0015000000,-0.0015000000,0,3.04000000,0.19000000,-0.19000000,0,9.40000000,1.80000000,-1.80000000,0,Mass,1.800000,0.500000,-0.500000,0,0.000000,,,0,145.0000,10.0000,-10.0000,0,971.00,11.00,-11.00,0,86.21000,0.12000,-0.11000,0,5230.00,60.00,-60.00,0,0.820000,0.017000,-0.017000,0,0.876000,0.038000,-0.038000,0,0.0300,0.0600,-0.0600,0,[Fe/H],-0.34679,0.01889,-0.01974,0,4.500000,0.070000,-0.070000,0,2.200000,0.200000,-0.200000,0,280.9237844,74.9378327,11.9720000,0.1560000,-0.1560000,10.9570000,0.0140000,-0.0140000,10.8549000,0.0002770,-0.0002770,10.3237000,0.0060000,-0.0060000
TOI-1438 c,TOI-1438,1,1,2,Transit,Published Confirmed,0,9.42808900000,0.00000100000,-0.00000100000,0,0.0830000000,0.0030000000,-0.0030000000,0,2.75000000,0.14000000,-0.14000000,0,10.60000000,2.10000000,-2.10000000,0,Mass,2.900000,0.700000,-0.700000,0,0.000000,,,0,65.0000,4.0000,-4.0000,0,794.00,9.00,-9.00,0,87.61000,0.10000,-0.08000,0,5230.00,60.00,-60.00,0,0.820000,0.017000,-0.017000,0,0.876000,0.038000,-0.038000,0,0.0300,0.0600,-0.0600,0,[Fe/H],-0.34679,0.01889,-0.01974,0,4.500000,0.070000,-0.070000,0,2.200000,0.200000,-0.200000,0,280.9237844,74.9378327,11.9720000,0.1560000,-0.1560000,10.9570000,0.0140000,-0.0140000,10.8549000,0.0002770,-0.0002770,10.3237000,0.0060000,-0.0060000
TOI-1468 b,TOI-1468,1,1,2,Transit,Published Confirmed,0,1.88052010000,0.00000250000,-0.00000300000,0,0.0210700000,0.0001600000,-0.0001600000,0,1.40100000,0.05900000,-0.06000000,0,3.04000000,0.46000000,-0.46000000,0,Mass,6.100000,1.300000,-1.100000,0,0.009900,0.018000,-0.005000,0,36.4000,1.3000,-1.3000,0,683.50,6.30,-6.20,0,87.82000,0.42000,-0.34000,0,3376.00,45.00,-44.00,0,0.371400,0.010000,-0.010000,0,0.352700,0.008100,-0.007900,0,-0.0100,0.2100,-0.2200,0,[Fe/H],-1.79210,0.01429,-0.01422,0,4.846000,0.025000,-0.025000,0,9.700000,0.850000,-0.760000,0,16.6538724,19.2249195,14.6300000,0.0140000,-0.0140000,12.5000000,0.2000000,-0.2000000,12.1172000,0.0006970,-0.0006970,10.8858000,0.0075423,-0.0075423
TOI-1468 c,TOI-1468,1,1,2,Transit,Published Confirmed,0,15.53247700000,0.00002500000,-0.00002600000,0,0.0860800000,0.0006500000,-0.0006500000,0,2.12600000,0.09200000,-0.09300000,0,4.10000000,1.10000000,-1.10000000,0,Mass,2.310000,0.720000,-0.660000,0,0.111000,0.150000,-0.084000,0,2.1300,0.1000,-0.1200,0,338.10,3.10,-3.10,0,89.22000,0.14000,-0.06200,0,3376.00,45.00,-44.00,0,0.371400,0.010000,-0.010000,0,0.352700,0.008100,-0.007900,0,-0.0100,0.2100,-0.2200,0,[Fe/H],-1.79210,0.01429,-0.01422,0,4.846000,0.025000,-0.025000,0,9.700000,0.850000,-0.760000,0,16.6538724,19.2249195,14.6300000,0.0140000,-0.0140000,12.5000000,0.2000000,-0.2000000,12.1172000,0.0006970,-0.0006970,10.8858000,0.0075423,-0.0075423
TOI-157 b,TOI-157,1,1,1,Transit,Published Confirmed,0,2.08454350000,0.00000230000,-0.00000230000,0,0.0313800000,0.0002500000,-0.0002000000,0,14.41477400,0.25780700,-0.22418000,0,375.03940000,41.31790000,-38.13960000,0,Mass,0.686000,0.080000,-0.078000,0,0.000000,,,0,1062.0000,57.0000,-51.0000,0,1588.00,21.00,-20.00,0,82.01000,0.15000,-0.16000,0,5404.00,70.00,-67.00,0,1.167000,0.017000,-0.014000,0,0.948000,0.023000,-0.018000,0,0.2400,0.0900,-0.0900,0,[Fe/H],0.01995,0.02223,-0.02082,0,4.281000,0.011000,-0.011000,0,0.842000,0.029000,-0.030000,0,73.7014398,-76.6806061,13.4500000,0.0330000,-0.0330000,12.7250000,0.0460000,-0.0460000,12.5143000,0.0002850,-0.0002850,12.0166000,0.0060000,-0.0060000
TOI-169 b,TOI-169,1,1,1,Transit,Published Confirmed,0,2.25544770000,0.00000630000,-0.00000630000,0,0.0352400000,0.0006900000,-0.0007900000,0,12.17297400,0.90792900,-0.53803200,0,251.40353000,20.34112000,-19.06980000,0,Mass,0.760000,0.140000,-0.170000,0,0.000000,,,0,1443.0000,73.0000,-66.0000,0,1715.00,22.00,-20.00,0,80.98000,0.31000,-0.38000,0,5880.00,54.00,-49.00,0,1.288000,0.020000,-0.019000,0,1.147000,0.069000,-0.075000,0,0.2400,0.0900,-0.0900,0,[Fe/H],0.25261,0.01573,-0.01507,0,4.278000,0.029000,-0.033000,0,0.756000,0.060000,-0.061000,0,16.7786879,-75.1989452,13.0570000,0.0160000,-0.0160000,12.3550000,0.0460000,-0.0460000,12.2379000,0.0001880,-0.0001880,11.7880000,0.0060000,-0.0060000
TOI-1695 b,TOI-1695,1,1,1,Transit,Published Confirmed,0,3.13427910000,0.00000710000,-0.00000630000,0,0.0335480000,0.0002600000,-0.0002680000,0,1.90000000,0.16000000,-0.14000000,0,6.36000000,1.00000000,-1.00000000,0,Mass,5.000000,1.800000,-1.300000,0,0.097000,,,1,39.0000,3.0000,-3.0000,0,698.00,14.00,-14.00,0,87.20000,1.30000,-0.50000,0,3690.00,50.00,-50.00,0,0.515000,0.015000,-0.015000,0,0.513000,0.012000,-0.012000,0,0.0000,0.5000,-0.5000,0,[Fe/H],-1.35360,0.03484,-0.03574,0,4.725000,0.027000,-0.026000,0,5.300000,0.500000,-0.450000,0,21.9217346,72.2966148,14.3530000,0.1460000,-0.1460000,12.9890000,0.0810000,-0.0810000,12.1364000,0.0004600,-0.0004600,11.0294000,0.0073864,-0.0073864
TOI-172 b,TOI-172,1,1,1,Transit,Published Confirmed,0,9.47725000000,0.00064000000,-0.00079000000,0,0.0914000000,0.0017000000,-0.0017000000,0,10.81668500,0.35868800,-0.32506100,0,1722.63860000,69.92260000,-63.56600000,0,Mass,7.530000,0.650000,-0.720000,0,0.380600,0.009300,-0.009000,0,299.0000,19.0000,-16.0000,0,1198.00,18.00,-17.00,0,88.20000,1.10000,-1.00000,0,5645.00,50.00,-50.00,0,1.777000,0.047000,-0.044000,0,1.128000,0.065000,-0.061000,0,0.1480,0.0790,-0.0800,0,[Fe/H],0.46090,0.02765,-0.02793,0,3.993000,0.027000,-0.028000,0,0.286000,0.022000,-0.023000,0,316.6318791,-26.6928654,12.0380000,0.2780000,-0.2780000,11.2990000,0.0200000,-0.0200000,11.1927000,0.0006230,-0.0006230,10.7379000,0.0061000,-0.0061000
TOI-1728 b,TOI-1728,1,1,1,Transit,Published Confirmed,0,3.49151000000,0.00006200000,-0.00005700000,0,0.0391000000,0.0009000000,-0.0009000000,0,5.05000000,0.16000000,-0.17000000,0,26.78000000,5.43000000,-5.13000000,0,Mass,1.140000,0.260000,-0.240000,0,0.057000,0.054000,-0.039000,0,57.7800,3.4800,-3.4800,0,767.00,8.00,-8.00,0,88.31000,0.58000,-0.40000,0,3980.00,31.00,-32.00,0,0.624300,0.010000,-0.009700,0,0.646000,0.023000,-0.022000,0,0.2500,0.1000,-0.1000,0,[Fe/H],-1.05552,0.00976,-0.00998,0,4.657000,0.017000,-0.017000,0,3.780000,0.190000,-0.190000,0,120.6116787,64.7971531,13.6880000,0.0890000,-0.0890000,12.3900000,0.0550000,-0.0550000,11.7294000,0.0004780,-0.0004780,10.7921000,0.0072453,-0.0072453
TOI-1759 b,TOI-1759,1,1,1,Transit,Published Confirmed,0,18.85019000000,0.00013000000,-0.00013000000,0,0.1177000000,0.0038000000,-0.0038000000,0,3.14000000,0.10000000,-0.10000000,0,10.80000000,1.50000000,-1.50000000,0,Mass,1.910000,0.320000,-0.320000,0,0.000000,,,0,6.3900,0.4100,-0.4100,0,443.00,7.00,-7.00,0,89.72000,0.13000,-0.13000,0,4065.00,51.00,-51.00,0,0.597000,0.015000,-0.015000,0,0.606000,0.020000,-0.020000,0,0.0500,0.1600,-0.1600,0,[Fe/H],-1.05715,0.00311,-0.00313,0,4.650000,0.040000,-0.040000,0,3.949000,0.323000,-0.323000,0,326.8516615,62.7538164,13.6890000,0.4260000,-0.4260000,11.9300000,0.1000000,-0.1000000,10.8385000,0.0004310,-0.0004310,9.9283800,0.0073112,-0.0073112
TOI-1803 b,TOI-1803,1,1,2,Transit,Published Confirmed,0,6.29328700000,0.00002800000,-0.00002800000,0,0.0600000000,0.0010000000,-0.0010000000,0,2.99000000,0.08000000,-0.08000000,0,10.32000000,1.66000000,-0.48000000,0,Mass,2.150310,0.551362,-0.551362,0,0.000000,,,0,58.0000,12.0000,-12.0000,0,747.00,11.00,-11.00,0,88.90000,0.50000,-0.50000,0,4687.00,65.00,-65.00,0,0.715000,0.005000,-0.005000,0,0.756000,0.050000,-0.042000,0,0.0140,0.0600,-0.0600,0,[Fe/H],-0.65365,0.02471,-0.02621,0,4.620000,0.100000,-0.100000,0,2.861947,0.183277,-0.183277,0,178.0461054,35.1718001,13.2220000,0.2450000,-0.2450000,11.8710000,0.0330000,-0.0330000,11.7705000,0.0006290,-0.0006290,11.1476000,0.0061000,-0.0061000
TOI-1803 c,TOI-1803,1,1,2,Transit,Published Confirmed,0,12.88577900000,0.00003600000,-0.00003600000,0,0.0970000000,0.0020000000,-0.0020000000,0,4.29000000,0.08000000,-0.08000000,0,8.00000000,1.00000000,-2.00000000,0,Mass,0.419035,0.209517,-0.209517,0,0.000000,,,0,22.0000,4.0000,-4.0000,0,588.00,10.00,-10.00,0,88.48000,0.06000,-0.06000,0,4687.00,65.00,-65.00,0,0.715000,0.005000,-0.005000,0,0.756000,0.050000,-0.042000,0,0.0140,0.0600,-0.0600,0,[Fe/H],-0.65365,0.02471,-0.02621,0,4.620000,0.100000,-0.100000,0,2.861947,0.183277,-0.183277,0,178.0461054,35.1718001,13.2220000,0.2450000,-0.2450000,11.8710000,0.0330000,-0.0330000,11.7705000,0.0006290,-0.0006290,11.1476000,0.0061000,-0.0061000
TOI-181 b,TOI-181,1,1,1,Transit,Published Confirmed,0,4.53200000000,0.00000200000,-0.00000200000,0,0.0539000000,0.0043000000,-0.0036000000,0,6.95590000,0.08700000,-0.10100000,0,46.16870000,2.71000000,-7.83000000,0,Mass,0.756200,0.015000,-0.100000,0,0.154300,0.060000,-0.030000,0,102.4300,15.5200,-14.6400,0,895.10,32.14,-33.86,0,88.28000,0.32000,-0.34000,0,4994.00,50.00,-50.00,0,0.745000,0.024000,-0.024000,0,0.822000,0.040000,-0.040000,0,0.2720,0.0800,-0.0800,0,[M/H],-0.52578,0.01574,-0.01633,0,4.608000,0.035000,-0.035000,0,2.800000,0.310000,-0.310000,0,352.1725409,-34.4914099,12.2350000,0.2110000,-0.2110000,11.1910000,0.0190000,-0.0190000,11.0857000,0.0007370,-0.0007370,10.4654000,0.0061000,-0.0061000
TOI-2000 b,TOI-2000,1,1,2,Transit,Published Confirmed,0,3.09833000000,0.00002100000,-0.00001900000,0,0.0427100000,0.0007600000,-0.0006700000,0,2.70000000,0.15000000,-0.15000000,0,11.00000000,2.40000000,-2.40000000,0,Mass,3.070000,0.940000,-0.780000,0,0.000000,,,0,628.0000,48.0000,-43.0000,0,1488.00,122.00,-160.00,0,84.59000,0.54000,-0.43000,0,5611.00,85.00,-82.00,0,1.134000,0.037000,-0.036000,0,1.082000,0.059000,-0.050000,0,0.4390,0.0410,-0.0430,0,[Fe/H],0.05956,0.03421,-0.03344,0,4.363000,0.034000,-0.032000,0,1.047000,0.114000,-0.100000,0,146.3970631,-66.6866307,11.8060000,0.1650000,-0.1650000,10.9840000,0.0120000,-0.0120000,10.8542000,0.0003160,-0.0003160,10.3579000,0.0060000,-0.0060000
TOI-2000 c,TOI-2000,1,1,2,Transit,Published Confirmed,0,9.12705500000,0.00000730000,-0.00000720000,0,0.0878000000,0.0016000000,-0.0014000000,0,8.14000000,0.31000000,-0.30000000,0,81.70000000,4.70000000,-4.60000000,0,Mass,0.829000,0.111000,-0.096000,0,0.063000,0.023000,-0.022000,0,149.0000,12.0000,-10.0000,0,1038.00,84.00,-111.00,0,87.86000,0.19000,-0.18000,0,5611.00,85.00,-82.00,0,1.134000,0.037000,-0.036000,0,1.082000,0.059000,-0.050000,0,0.4390,0.0410,-0.0430,0,[Fe/H],0.05956,0.03421,-0.03344,0,4.363000,0.034000,-0.032000,0,1.047000,0.114000,-0.100000,0,146.3970631,-66.6866307,11.8060000,0.1650000,-0.1650000,10.9840000,0.0120000,-0.0120000,10.8542000,0.0003160,-0.0003160,10.3579000,0.0060000,-0.0060000
TOI-2010 b,TOI-2010,1,1,1,Transit,Published Confirmed,0,141.83402500000,0.00006500000,-0.00006600000,0,0.5516000000,0.0078000000,-0.0093000000,0,11.81426566,0.30264248,-0.30264248,0,408.72733140,17.48056238,-18.11621920,0,Mass,1.360000,0.110000,-0.100000,0,0.212000,0.022000,-0.021000,0,4.0900,0.2200,-0.2100,0,400.20,5.60,-5.70,0,89.90300,0.06400,-0.05900,0,5929.00,74.00,-74.00,0,1.079000,0.027000,-0.026000,0,1.112000,0.048000,-0.055000,0,0.1680,0.0550,-0.0550,0,[Fe/H],0.11361,0.02690,-0.02796,0,4.417000,0.021000,-0.025000,0,1.243000,0.087000,-0.086000,0,292.1669417,53.4873694,10.4790000,0.0630000,-0.0630000,9.8490000,0.0040000,-0.0040000,9.6956800,0.0003200,-0.0003200,9.2669300,0.0062000,-0.0062000
TOI-2015 b,TOI-2015,1,1,2,Transit,Published Confirmed,0,3.34823700000,0.00003500000,-0.00003000000,0,0.0293220000,0.0000030000,-0.0000030000,0,3.30900000,0.01300000,-0.01100000,0,9.20000000,0.32000000,-0.35000000,0,Mass,1.400000,0.052000,-0.056000,0,0.078900,0.001800,-0.001600,0,13.1850,0.3870,-0.3870,0,530.90,2.90,-3.90,0,87.61000,0.01000,-0.01000,0,3297.00,14.00,-28.00,0,0.327300,0.002900,-0.005100,0,0.304100,0.035300,-0.031200,0,-0.3100,0.1600,-0.1600,0,[Fe/H],-1.49214,0.03621,-0.03510,0,5.040000,0.040000,-0.040000,0,11.800246,1.452121,-1.381630,0,232.1326528,27.3610730,17.1340000,0.1020000,-0.1020000,16.1100000,0.2000000,-0.2000000,14.1760000,0.0006020,-0.0006020,12.8387000,0.0073191,-0.0073191
TOI-2134 b,TOI-2134,1,1,2,Transit,Published Confirmed,0,9.22920050000,0.00000630000,-0.00000630000,0,0.0780000000,0.0009000000,-0.0009000000,0,2.69000000,0.16000000,-0.16000000,0,9.13000000,0.78000000,-0.76000000,0,Mass,2.607000,0.516000,-0.516000,0,0.060000,0.030000,-0.040000,0,32.0000,2.0000,-2.0000,0,666.00,8.00,-8.00,0,89.49000,0.37000,-0.37000,0,4580.00,50.00,-50.00,0,0.709000,0.017000,-0.017000,0,0.744000,0.027000,-0.027000,0,0.1200,0.0200,-0.0200,0,[Fe/H],-0.71670,0.01773,-0.01848,0,4.800000,0.300000,-0.300000,0,2.946537,0.140983,-0.140983,0,271.9355015,39.0729269,10.1250000,0.0330000,-0.0330000,8.9330000,0.0030000,-0.0030000,8.5077000,0.0005110,-0.0005110,7.7945000,0.0060000,-0.0060000
TOI-2180 b,TOI-2180,1,1,1,Transit,Published Confirmed,0,260.79000000000,0.59000000000,-0.58000000000,0,0.8280000000,0.0120000000,-0.0120000000,0,11.32107051,0.24659758,-0.21297063,0,875.61726129,27.65107141,-25.74410097,0,Mass,3.320000,0.140000,-0.160000,0,0.368300,0.007300,-0.007300,0,2.7100,0.1300,-0.1300,0,348.00,3.30,-3.60,0,89.95500,0.03200,-0.04400,0,5695.00,58.00,-60.00,0,1.636000,0.033000,-0.029000,0,1.111000,0.047000,-0.046000,0,0.2530,0.0570,-0.0570,0,[Fe/H],0.40552,0.01526,-0.01617,0,4.057000,0.015000,-0.016000,0,0.359000,0.015000,-0.016000,0,277.9436300,56.6506789,9.8470000,0.0360000,-0.0360000,9.1620000,0.0020000,-0.0020000,9.0113300,0.0002360,-0.0002360,8.5685400,0.0061000,-0.0061000
TOI-2196 b,TOI-2196,1,1,1,Transit,Published Confirmed,0,1.19472680000,0.00000790000,-0.00000930000,0,0.0223400000,0.0006000000,-0.0006000000,0,3.51000000,0.15000000,-0.15000000,0,26.00000000,1.30000000,-1.30000000,0,Mass,3.310000,0.510000,-0.430000,0,0.000000,,,0,2000.0000,100.0000,-100.0000,0,1860.00,20.00,-20.00,0,81.11000,0.57000,-0.55000,0,5634.00,31.00,-31.00,0,1.043000,0.017000,-0.017000,0,1.032000,0.038000,-0.038000,0,0.1400,0.0500,-0.0500,0,[Fe/H],-0.00436,0.01720,-0.01791,0,4.420000,0.040000,-0.040000,0,1.250000,0.090000,-0.090000,0,312.3400744,-70.4850723,13.0140000,0.4000000,-0.4000000,12.2970000,0.0280000,-0.0280000,11.8259000,0.0002280,-0.0002280,11.3643000,0.0060000,-0.0060000
TOI-2207 b,TOI-2207,1,1,1,Transit,Published Confirmed,0,8.00196800000,0.00002400000,-0.00002500000,0,0.0854000000,0.0015000000,-0.0016000000,0,11.15293580,0.31385146,-0.30264248,0,203.41018048,31.78284070,-38.13940884,0,Mass,0.800000,0.160000,-0.160000,0,0.174000,0.048000,-0.052000,0,406.0000,19.0000,-18.0000,0,1259.00,16.00,-15.00,0,88.84000,0.79000,-0.85000,0,6101.00,75.00,-73.00,0,1.564000,0.041000,-0.040000,0,1.296000,0.069000,-0.072000,0,0.1810,0.0860,-0.0860,0,[Fe/H],0.48430,0.01539,-0.01595,0,4.161000,0.034000,-0.036000,0,0.476000,0.050000,-0.047000,0,307.5966925,-44.8876181,12.2700000,0.2380000,-0.2380000,11.3160000,0.0190000,-0.0190000,11.3545000,0.0004590,-0.0004590,10.9651000,0.0060000,-0.0060000
